 -5    1    4    5     -0.0000459917    -0.0000216593 
 -5    2    4    5     -0.0000459917    -0.0000216593 
 -4   -1    4    5     -0.0000452593    -0.0000386206 
 -4    0    1    5     -0.0000581143     0.0000401928 
 -4    0    2    5      0.0000225778     0.0000140430 
 -4    0    3    5      0.0000551773     0.0000342860 
 -4    0    4    1     -0.0000225778    -0.0000140430 
 -4    0    4    2      0.0000581143    -0.0000401928 
 -4    0    4    3      0.0000551773     0.0000342860 
 -4    0    4    5     -0.0000477530     0.0000426271 
 -4    1    1    1      0.0000121101    -0.0000041759 
 -4    1    1    2      0.0000073293    -0.0000116358 
 -4    1    1    3     -0.0000030225     0.0000094137 
 -4    1    1    5     -0.0000458178     0.0000271147 
 -4    1    2    1     -0.0000151883    -0.0000247029 
 -4    1    2    2      0.0000121101    -0.0000041759 
 -4    1    2    3     -0.0000190084    -0.0000070368 
 -4    1    2    5      0.0000299642     0.0000048827 
 -4    1    3    1      0.0000190084     0.0000070368 
 -4    1    3    2      0.0000030225    -0.0000094137 
 -4    1    3    3      0.0000120291    -0.0000510288 
 -4    1    3    5      0.0000295049    -0.0000075659 
 -4    1    4    1     -0.0000299642    -0.0000048827 
 -4    1    4    2      0.0000458178    -0.0000271147 
 -4    1    4    3      0.0000295049    -0.0000075659 
 -4    1    4    4     -0.0000374527     0.0000567338 
 -4    1    4    5     -0.0002904143    -0.0001067446 
 -4    1    5    5     -0.0000374527     0.0000567338 
 -4    2    1    1      0.0000130198    -0.0000075882 
 -4    2    1    2      0.0000115948    -0.0000011376 
 -4    2    1    3     -0.0000009730     0.0000198765 
 -4    2    1    4      0.0000230924    -0.0000078531 
 -4    2    1    5      0.0000107535     0.0000283911 
 -4    2    2    1     -0.0000067826    -0.0000094726 
 -4    2    2    2      0.0000130198    -0.0000075882 
 -4    2    2    3     -0.0000167271    -0.0000107809 
 -4    2    2    4     -0.0000030227     0.0000236116 
 -4    2    2    5      0.0000005732     0.0000532367 
 -4    2    3    1      0.0000167271     0.0000107809 
 -4    2    3    2      0.0000009730    -0.0000198765 
 -4    2    3    3      0.0000235244    -0.0000755207 
 -4    2    3    4     -0.0000310110     0.0000023201 
 -4    2    3    5     -0.0000295049     0.0000075659 
 -4    2    4    1     -0.0000005732    -0.0000532367 
 -4    2    4    2     -0.0000107535    -0.0000283911 
 -4    2    4    3     -0.0000295049     0.0000075659 
 -4    2    4    4     -0.0001119163     0.0001349035 
 -4    2    4    5     -0.0000477530     0.0000426271 
 -4    2    5    1      0.0000030227    -0.0000236116 
 -4    2    5    2     -0.0000230924     0.0000078531 
 -4    2    5    3     -0.0000310110     0.0000023201 
 -4    2    5    5     -0.0001119163     0.0001349035 
 -4    3    1    1      0.0000121101    -0.0000041759 
 -4    3    1    2      0.0000289875    -0.0000008020 
 -4    3    1    3      0.0000034101     0.0000199802 
 -4    3    1    4     -0.0000219595     0.0000091881 
 -4    3    1    5     -0.0000008727     0.0000265745 
 -4    3    2    1     -0.0000137415    -0.0000005294 
 -4    3    2    2      0.0000121101    -0.0000041759 
 -4    3    2    3     -0.0000066413    -0.0000073244 
 -4    3    2    4      0.0000047452    -0.0000239252 
 -4    3    2    5      0.0000057509     0.0000704248 
 -4    3    3    1      0.0000066413     0.0000073244 
 -4    3    3    2     -0.0000034101    -0.0000199802 
 -4    3    3    3      0.0000120291    -0.0000510288 
 -4    3    3    4      0.0000310110    -0.0000023201 
 -4    3    3    5     -0.0000551773    -0.0000342860 
 -4    3    4    1     -0.0000057509    -0.0000704248 
 -4    3    4    2      0.0000008727    -0.0000265745 
 -4    3    4    3     -0.0000551773    -0.0000342860 
 -4    3    4    4     -0.0000374527     0.0000567338 
 -4    3    4    5     -0.0000452593    -0.0000386206 
 -4    3    5    1     -0.0000047452     0.0000239252 
 -4    3    5    2      0.0000219595    -0.0000091881 
 -4    3    5    3      0.0000310110    -0.0000023201 
 -4    3    5    5     -0.0000374527     0.0000567338 
 -3   -2    1    5     -0.0000183472     0.0000160721 
 -3   -2    2    5     -0.0000189369     0.0000144235 
 -3   -2    3    5      0.0000310110     0.0000023201 
 -3   -2    4    1      0.0000189369    -0.0000144235 
 -3   -2    4    2      0.0000183472    -0.0000160721 
 -3   -2    4    3      0.0000310110     0.0000023201 
 -3   -2    4    5     -0.0000824046    -0.0000554018 
 -3   -1    1    1      0.0000121101     0.0000041759 
 -3   -1    1    2      0.0000064123    -0.0000121652 
 -3   -1    1    3     -0.0000096637    -0.0000020893 
 -3   -1    1    5     -0.0000529362    -0.0000067026 
 -3   -1    2    1     -0.0000137992    -0.0000255049 
 -3   -1    2    2      0.0000121101     0.0000041759 
 -3   -1    2    3     -0.0000155983    -0.0000129433 
 -3   -1    2    5     -0.0000088865    -0.0000515344 
 -3   -1    3    1      0.0000155983     0.0000129433 
 -3   -1    3    2      0.0000096637     0.0000020893 
 -3   -1    3    3      0.0000120291     0.0000510288 
 -3   -1    3    5      0.0001056159     0.0000383856 
 -3   -1    4    1      0.0000088865     0.0000515344 
 -3   -1    4    2      0.0000529362     0.0000067026 
 -3   -1    4    3      0.0001056159     0.0000383856 
 -3   -1    4    4     -0.0000374527    -0.0000567338 
 -3   -1    4    5     -0.0001417685     0.0000288975 
 -3   -1    5    5     -0.0000374527    -0.0000567338 
 -3    0    1    1      0.0000119814    -0.0000000000 
 -3    0    1    2     -0.0000258198     0.0000447212 
 -3    0    1    3      0.0000068645    -0.0000039632 
 -3    0    1    4      0.0000638651    -0.0000302320 
 -3    0    1    5      0.0001425006    -0.0000513001 
 -3    0    2    1     -0.0000408078    -0.0000706812 
 -3    0    2    2      0.0000119814    -0.0000000000 
 -3    0    2    3     -0.0000785125    -0.0000453292 
 -3    0    2    4     -0.0000234505    -0.0000125315 
 -3    0    2    5     -0.0001124786    -0.0001725548 
 -3    0    3    1      0.0000785125     0.0000453292 
 -3    0    3    2     -0.0000068645     0.0000039632 
 -3    0    3    3      0.0000858708     0.0000000000 
 -3    0    3    4     -0.0000551773     0.0000342860 
 -3    0    3    5      0.0001590069    -0.0000127667 
 -3    0    4    1      0.0001124786     0.0001725548 
 -3    0    4    2     -0.0001425006     0.0000513001 
 -3    0    4    3      0.0001590069    -0.0000127667 
 -3    0    4    4     -0.0000744057     0.0000000000 
 -3    0    4    5     -0.0007249071    -0.0004084628 
 -3    0    5    1      0.0000234505     0.0000125315 
 -3    0    5    2     -0.0000638651     0.0000302320 
 -3    0    5    3     -0.0000551773     0.0000342860 
 -3    0    5    5     -0.0000744057    -0.0000000000 
 -3    1    1    1      0.0000303939    -0.0001173523 
 -3    1    1    2     -0.0000362769     0.0001633971 
 -3    1    1    3     -0.0000591938    -0.0000008572 
 -3    1    1    4      0.0000206634    -0.0000491954 
 -3    1    1    5      0.0001350215    -0.0000860780 
 -3    1    2    1      0.0000496539    -0.0001125417 
 -3    1    2    2      0.0000303939    -0.0001173523 
 -3    1    2    3     -0.0000667390    -0.0000801530 
 -3    1    2    4      0.0000490733    -0.0000180712 
 -3    1    2    5     -0.0000070350    -0.0001599710 
 -3    1    3    1      0.0000667390     0.0000801530 
 -3    1    3    2      0.0000591938     0.0000008572 
 -3    1    3    3      0.0001764974    -0.0000879264 
 -3    1    3    4     -0.0001056159     0.0000383856 
 -3    1    4    1      0.0000070350     0.0001599710 
 -3    1    4    2     -0.0001350215     0.0000860780 
 -3    1    4    4     -0.0001949660     0.0003015320 
 -3    1    4    5     -0.0007249071    -0.0004084628 
 -3    1    5    1     -0.0000490733     0.0000180712 
 -3    1    5    2     -0.0000206634     0.0000491954 
 -3    1    5    3     -0.0001056159     0.0000383856 
 -3    1    5    4     -0.0000452593     0.0000386206 
 -3    1    5    5     -0.0001949660     0.0003015320 
 -3    2    1    1      0.0000303939    -0.0001173523 
 -3    2    1    2      0.0000726370     0.0000992724 
 -3    2    1    3     -0.0000360450     0.0000978742 
 -3    2    1    4      0.0001055027     0.0000228021 
 -3    2    1    5      0.0000931976    -0.0001836867 
 -3    2    2    1      0.0001596445    -0.0000502818 
 -3    2    2    2      0.0000303939    -0.0001173523 
 -3    2    2    3      0.0000303392    -0.0000508347 
 -3    2    2    4      0.0000724986    -0.0000799670 
 -3    2    2    5      0.0000268231    -0.0001490592 
 -3    2    3    1     -0.0000303392     0.0000508347 
 -3    2    3    2      0.0000360450    -0.0000978742 
 -3    2    3    3      0.0001764974    -0.0000879264 
 -3    2    3    5     -0.0001590069     0.0000127667 
 -3    2    4    1     -0.0000268231     0.0001490592 
 -3    2    4    2     -0.0000931976     0.0001836867 
 -3    2    4    3     -0.0001590069     0.0000127667 
 -3    2    4    4     -0.0001949660     0.0003015320 
 -3    2    4    5     -0.0001417685     0.0000288975 
 -3    2    5    1     -0.0000724986     0.0000799670 
 -3    2    5    2     -0.0001055027    -0.0000228021 
 -3    2    5    4     -0.0000824046     0.0000554018 
 -3    2    5    5     -0.0001949660     0.0003015320 
 -3    3    1    1      0.0000119814     0.0000000000 
 -3    3    1    2      0.0000816156     0.0000000000 
 -3    3    1    3      0.0000000000     0.0000906585 
 -3    3    1    4      0.0000401868     0.0000334631 
 -3    3    1    5      0.0000401868    -0.0000334631 
 -3    3    2    1      0.0000516396     0.0000000000 
 -3    3    2    2      0.0000119814     0.0000000000 
 -3    3    2    3      0.0000000000     0.0000079265 
 -3    3    2    4     -0.0000322727    -0.0000424928 
 -3    3    2    5     -0.0000322727     0.0000424928 
 -3    3    3    1      0.0000000000    -0.0000079265 
 -3    3    3    2      0.0000000000    -0.0000906585 
 -3    3    3    3      0.0000858708     0.0000000000 
 -3    3    3    4      0.0001056159    -0.0000383856 
 -3    3    3    5     -0.0001056159    -0.0000383856 
 -3    3    4    1      0.0000322727    -0.0000424928 
 -3    3    4    2     -0.0000401868     0.0000334631 
 -3    3    4    3     -0.0001056159    -0.0000383856 
 -3    3    4    4     -0.0000744057     0.0000000000 
 -3    3    4    5     -0.0000824046    -0.0000554018 
 -3    3    5    1      0.0000322727     0.0000424928 
 -3    3    5    2     -0.0000401868    -0.0000334631 
 -3    3    5    3      0.0001056159    -0.0000383856 
 -3    3    5    4     -0.0000824046     0.0000554018 
 -3    3    5    5     -0.0000744057    -0.0000000000 
 -3    4    1    1      0.0000121101     0.0000041759 
 -3    4    1    2      0.0000289875     0.0000008020 
 -3    4    1    3     -0.0000034101     0.0000199802 
 -3    4    1    4     -0.0000008727    -0.0000265745 
 -3    4    1    5     -0.0000219595    -0.0000091881 
 -3    4    2    1     -0.0000137415     0.0000005294 
 -3    4    2    2      0.0000121101     0.0000041759 
 -3    4    2    3      0.0000066413    -0.0000073244 
 -3    4    2    4      0.0000057509    -0.0000704248 
 -3    4    2    5      0.0000047452     0.0000239252 
 -3    4    3    1     -0.0000066413     0.0000073244 
 -3    4    3    2      0.0000034101    -0.0000199802 
 -3    4    3    3      0.0000120291     0.0000510288 
 -3    4    3    4      0.0000551773    -0.0000342860 
 -3    4    3    5     -0.0000310110    -0.0000023201 
 -3    4    4    1     -0.0000047452    -0.0000239252 
 -3    4    4    2      0.0000219595     0.0000091881 
 -3    4    4    3     -0.0000310110    -0.0000023201 
 -3    4    4    4     -0.0000374527    -0.0000567338 
 -3    4    5    1     -0.0000057509     0.0000704248 
 -3    4    5    2      0.0000008727     0.0000265745 
 -3    4    5    3      0.0000551773    -0.0000342860 
 -3    4    5    4     -0.0000452593     0.0000386206 
 -3    4    5    5     -0.0000374527    -0.0000567338 
 -2   -3    1    5      0.0000189369    -0.0000144235 
 -2   -3    2    5      0.0000183472    -0.0000160721 
 -2   -3    3    5     -0.0000310110    -0.0000023201 
 -2   -3    4    1     -0.0000183472     0.0000160721 
 -2   -3    4    2     -0.0000189369     0.0000144235 
 -2   -3    4    3     -0.0000310110    -0.0000023201 
 -2   -3    4    5     -0.0000824046    -0.0000554018 
 -2   -2    1    1      0.0000130198     0.0000075882 
 -2   -2    1    2     -0.0000048122    -0.0000106102 
 -2   -2    1    3     -0.0000177001    -0.0000090956 
 -2   -2    1    5     -0.0000330042     0.0001027691 
 -2   -2    2    1     -0.0000048122    -0.0000106102 
 -2   -2    2    2      0.0000130198     0.0000075882 
 -2   -2    2    3     -0.0000177001    -0.0000090956 
 -2   -2    2    5      0.0000330042    -0.0001027691 
 -2   -2    3    1      0.0000177001     0.0000090956 
 -2   -2    3    2      0.0000177001     0.0000090956 
 -2   -2    3    3      0.0000235244     0.0000755207 
 -2   -2    4    1     -0.0000330042     0.0001027691 
 -2   -2    4    2      0.0000330042    -0.0001027691 
 -2   -2    4    4     -0.0001119163    -0.0001349035 
 -2   -2    4    5     -0.0004089526    -0.0002577735 
 -2   -2    5    5     -0.0001119163    -0.0001349035 
 -2   -1    1    1      0.0000303939     0.0001173523 
 -2   -1    1    2     -0.0001233676     0.0001131153 
 -2   -1    1    3     -0.0000288545     0.0000516919 
 -2   -1    1    4      0.0000463909    -0.0000261220 
 -2   -1    1    5      0.0003310049    -0.0000306019 
 -2   -1    2    1     -0.0001222910    -0.0000132693 
 -2   -1    2    2      0.0000303939     0.0001173523 
 -2   -1    2    3     -0.0001027841    -0.0000177212 
 -2   -1    2    4     -0.0000192106    -0.0000235084 
 -2   -1    2    5     -0.0000082464     0.0000484055 
 -2   -1    3    1      0.0001027841     0.0000177212 
 -2   -1    3    2      0.0000288545    -0.0000516919 
 -2   -1    3    3      0.0001764974     0.0000879264 
 -2   -1    3    4     -0.0000295049    -0.0000075659 
 -2   -1    3    5      0.0003249336    -0.0000820917 
 -2   -1    4    1      0.0000082464    -0.0000484055 
 -2   -1    4    2     -0.0003310049     0.0000306019 
 -2   -1    4    3      0.0003249336    -0.0000820917 
 -2   -1    4    4     -0.0001949660    -0.0003015320 
 -2   -1    4    5     -0.0002250941     0.0000380929 
 -2   -1    5    1      0.0000192106     0.0000235084 
 -2   -1    5    2     -0.0000463909     0.0000261220 
 -2   -1    5    3     -0.0000295049    -0.0000075659 
 -2   -1    5    4     -0.0000459917     0.0000216593 
 -2   -1    5    5     -0.0001949660    -0.0003015320 
 -2    0    1    1     -0.0001600567    -0.0000000000 
 -2    0    1    2     -0.0003665714     0.0006349204 
 -2    0    1    3     -0.0007902480     0.0004562499 
 -2    0    1    4     -0.0001156775     0.0000977591 
 -2    0    1    5     -0.0002314786     0.0004908869 
 -2    0    2    1     -0.0000172302    -0.0000298436 
 -2    0    2    2     -0.0001600567    -0.0000000000 
 -2    0    2    3     -0.0000897460    -0.0000518149 
 -2    0    2    4      0.0002056762     0.0000111319 
 -2    0    2    5      0.0007883059     0.0012628349 
 -2    0    3    1      0.0000897460     0.0000518149 
 -2    0    3    2      0.0007902480    -0.0004562499 
 -2    0    3    3      0.0004604497     0.0000000000 
 -2    0    3    4     -0.0001590069    -0.0000127667 
 -2    0    3    5     -0.0003500460    -0.0007494099 
 -2    0    4    1     -0.0007883059    -0.0012628349 
 -2    0    4    2      0.0002314786    -0.0004908869 
 -2    0    4    3     -0.0003500460    -0.0007494099 
 -2    0    4    4      0.0002750029     0.0000000000 
 -2    0    4    5     -0.0046861056    -0.0056557294 
 -2    0    5    1     -0.0002056762    -0.0000111319 
 -2    0    5    2      0.0001156775    -0.0000977591 
 -2    0    5    3     -0.0001590069    -0.0000127667 
 -2    0    5    4     -0.0000477530    -0.0000426271 
 -2    0    5    5      0.0002750029     0.0000000000 
 -2    1    1    1     -0.0004007316    -0.0001879805 
 -2    1    1    2     -0.0002936721     0.0007683932 
 -2    1    1    3     -0.0009806355     0.0004058590 
 -2    1    1    4     -0.0001920044     0.0002713577 
 -2    1    1    5     -0.0006994942     0.0013141104 
 -2    1    2    1      0.0008122841    -0.0001298691 
 -2    1    2    2     -0.0004007316    -0.0001879805 
 -2    1    2    3      0.0001388335    -0.0010521847 
 -2    1    2    4     -0.0000377972     0.0000313443 
 -2    1    2    5      0.0003093812     0.0004459098 
 -2    1    3    1     -0.0001388335     0.0010521847 
 -2    1    3    2      0.0009806355    -0.0004058590 
 -2    1    3    3      0.0010404958     0.0005735735 
 -2    1    3    4     -0.0003249336    -0.0000820917 
 -2    1    3    5      0.0003500460     0.0007494099 
 -2    1    4    1     -0.0003093812    -0.0004459098 
 -2    1    4    2      0.0006994942    -0.0013141104 
 -2    1    4    3      0.0003500460     0.0007494099 
 -2    1    4    4     -0.0009309097     0.0005027058 
 -2    1    4    5     -0.0002250941     0.0000380929 
 -2    1    5    1      0.0000377972    -0.0000313443 
 -2    1    5    2      0.0001920044    -0.0002713577 
 -2    1    5    3     -0.0003249336    -0.0000820917 
 -2    1    5    4     -0.0001417685    -0.0000288975 
 -2    1    5    5     -0.0009309097     0.0005027058 
 -2    2    1    1     -0.0001600567     0.0000000000 
 -2    2    1    2      0.0000344604     0.0000000000 
 -2    2    1    3      0.0000000000     0.0001036297 
 -2    2    1    4     -0.0000460436    -0.0000170612 
 -2    2    1    5     -0.0000460436     0.0000170612 
 -2    2    2    1      0.0007331429     0.0000000000 
 -2    2    2    2     -0.0001600567     0.0000000000 
 -2    2    2    3      0.0000000000    -0.0009124998 
 -2    2    2    4      0.0001390004     0.0003019596 
 -2    2    2    5      0.0001390004    -0.0003019596 
 -2    2    3    1      0.0000000000     0.0009124998 
 -2    2    3    2      0.0000000000    -0.0001036297 
 -2    2    3    3      0.0004604497     0.0000000000 
 -2    2    3    4      0.0003249336     0.0000820917 
 -2    2    3    5     -0.0003249336     0.0000820917 
 -2    2    4    1     -0.0001390004     0.0003019596 
 -2    2    4    2      0.0000460436    -0.0000170612 
 -2    2    4    3     -0.0003249336     0.0000820917 
 -2    2    4    4      0.0002750029     0.0000000000 
 -2    2    4    5     -0.0004089526    -0.0002577735 
 -2    2    5    1     -0.0001390004    -0.0003019596 
 -2    2    5    2      0.0000460436     0.0000170612 
 -2    2    5    3      0.0003249336     0.0000820917 
 -2    2    5    4     -0.0004089526     0.0002577735 
 -2    2    5    5      0.0002750029     0.0000000000 
 -2    3    1    1      0.0000303939     0.0001173523 
 -2    3    1    2      0.0000726370    -0.0000992724 
 -2    3    1    3      0.0000360450     0.0000978742 
 -2    3    1    4      0.0000931976     0.0001836867 
 -2    3    1    5      0.0001055027    -0.0000228021 
 -2    3    2    1      0.0001596445     0.0000502818 
 -2    3    2    2      0.0000303939     0.0001173523 
 -2    3    2    3     -0.0000303392    -0.0000508347 
 -2    3    2    4      0.0000268231     0.0001490592 
 -2    3    2    5      0.0000724986     0.0000799670 
 -2    3    3    1      0.0000303392     0.0000508347 
 -2    3    3    2     -0.0000360450    -0.0000978742 
 -2    3    3    3      0.0001764974     0.0000879264 
 -2    3    3    4      0.0001590069     0.0000127667 
 -2    3    4    1     -0.0000724986    -0.0000799670 
 -2    3    4    2     -0.0001055027     0.0000228021 
 -2    3    4    4     -0.0001949660    -0.0003015320 
 -2    3    4    5     -0.0000824046    -0.0000554018 
 -2    3    5    1     -0.0000268231    -0.0001490592 
 -2    3    5    2     -0.0000931976    -0.0001836867 
 -2    3    5    3      0.0001590069     0.0000127667 
 -2    3    5    4     -0.0001417685    -0.0000288975 
 -2    3    5    5     -0.0001949660    -0.0003015320 
 -2    4    1    1      0.0000130198     0.0000075882 
 -2    4    1    2      0.0000115948     0.0000011376 
 -2    4    1    3      0.0000009730     0.0000198765 
 -2    4    1    4      0.0000107535    -0.0000283911 
 -2    4    1    5      0.0000230924     0.0000078531 
 -2    4    2    1     -0.0000067826     0.0000094726 
 -2    4    2    2      0.0000130198     0.0000075882 
 -2    4    2    3      0.0000167271    -0.0000107809 
 -2    4    2    4      0.0000005732    -0.0000532367 
 -2    4    2    5     -0.0000030227    -0.0000236116 
 -2    4    3    1     -0.0000167271     0.0000107809 
 -2    4    3    2     -0.0000009730    -0.0000198765 
 -2    4    3    3      0.0000235244     0.0000755207 
 -2    4    3    4      0.0000295049     0.0000075659 
 -2    4    3    5      0.0000310110     0.0000023201 
 -2    4    4    1      0.0000030227     0.0000236116 
 -2    4    4    2     -0.0000230924    -0.0000078531 
 -2    4    4    3      0.0000310110     0.0000023201 
 -2    4    4    4     -0.0001119163    -0.0001349035 
 -2    4    5    1     -0.0000005732     0.0000532367 
 -2    4    5    2     -0.0000107535     0.0000283911 
 -2    4    5    3      0.0000295049     0.0000075659 
 -2    4    5    4     -0.0000477530    -0.0000426271 
 -2    4    5    5     -0.0001119163    -0.0001349035 
 -2    5    5    4     -0.0000459917     0.0000216593 
 -1   -4    4    5     -0.0000452593    -0.0000386206 
 -1   -3    1    1      0.0000121101     0.0000041759 
 -1   -3    1    2     -0.0000137992    -0.0000255049 
 -1   -3    1    3     -0.0000155983    -0.0000129433 
 -1   -3    1    5      0.0000088865     0.0000515344 
 -1   -3    2    1      0.0000064123    -0.0000121652 
 -1   -3    2    2      0.0000121101     0.0000041759 
 -1   -3    2    3     -0.0000096637    -0.0000020893 
 -1   -3    2    5      0.0000529362     0.0000067026 
 -1   -3    3    1      0.0000096637     0.0000020893 
 -1   -3    3    2      0.0000155983     0.0000129433 
 -1   -3    3    3      0.0000120291     0.0000510288 
 -1   -3    3    5     -0.0001056159    -0.0000383856 
 -1   -3    4    1     -0.0000529362    -0.0000067026 
 -1   -3    4    2     -0.0000088865    -0.0000515344 
 -1   -3    4    3     -0.0001056159    -0.0000383856 
 -1   -3    4    4     -0.0000374527    -0.0000567338 
 -1   -3    4    5     -0.0001417685     0.0000288975 
